,post_url,text,label
7098,https://facebook.com/nytimes/posts/10151777579424999,president face massive legal exposure right among variety front neal katyal lawyer wrote special counsel regulation talk case michael cohen mean president donald trump significant campaign contribution history,others
4072,https://facebook.com/nytimes/posts/10152450842709999,scientist say climate change primary factor behind fire oregon,sad
4976,https://facebook.com/nytimes/posts/10152227452429999,new york time opinion section editorial board writes president leadership already gravely imperiled american response crisis expert say full containment american epidemic likely impossible still possible avoid worst outcome opinion time declare national emergency,angry
424,https://facebook.com/nytimes/posts/10152881631349999,primary campaign count candidate often punished compromise across political mapmakers turning competitive district impenetrable partisan fortress texas especially extreme example blood red lopsided new district line deepening america divide,angry
4786,https://facebook.com/nytimes/posts/10152246331734999,coronavirus reached every state washington according database start march testing extremely limited case reported tracking every case,angry
3743,https://facebook.com/nytimes/posts/10152538298809999,took year crack one taunting message written code attributed zodiac killer solved according fbi year later coded message attributed zodiac killer solved say,others
2116,https://facebook.com/nytimes/posts/10152834912929999,company produce medical device competing world largest industry scarce stock computer chip threatening health people rely supply chain upheaval became life death threat,sad
4129,https://facebook.com/nytimes/posts/10152447024119999,premier league season open today rory smith looked issue looming rest european restart including happens finish six question looming new season europe,others
1463,https://facebook.com/nytimes/posts/10152870695659999,super bowl day away positive coronavirus test nfl falling sharply one factor could major change league testing protocol threat season omicron sitting super bowl,others
861,https://facebook.com/nytimes/posts/10152876605199999,fiery speech president vladimir putin made case ukraine history makeup integral part russia putin fiery speech russian say recognize separatist ukraine,angry
6041,https://facebook.com/nytimes/posts/10152005855274999,italy earmarked million euro seaside community patrol beach unlicensed peddler policy much migrant crisis beach holiday italy politics go beach,sad
2054,https://facebook.com/nytimes/posts/10152836731149999,restriction street vendor selling egg indian state gujarat become latest cultural religious flashpoint country showcasing tension around rising hindu nationalist movement,others
487,https://facebook.com/nytimes/posts/10152880792659999,russia invasion pushed ten thousand ukrainian home fleeing across border unlike refugee war syria iraq afghanistan sought asylum europe past decade welcomed,sad
6751,https://facebook.com/nytimes/posts/10151842059919999,president trump say optimistic landmark trade deal china close chinese official sure biggest detail like enforcement mechanism ensure china complies timing removal tariff still hammered chinese official becoming wary quick trade deal,others
3819,https://facebook.com/nytimes/posts/10152533341239999,polarizing new documentary lix rose reignited debate canada october crisis separatist violence spurred clash canadian soldier extremist montreal quebec polarizing documentary spur debate violent time quebec,others
2665,https://facebook.com/nytimes/posts/10152715365034999,unites summer recipe must bright quick absolutely oven required easy summer dinner cook throw together repeat,others
